1,12.2258176008081,1279.45301980585,69.6726649034564,1
2,12.0154131268597,1184.04018969064,59.3248025631533,2
3,11.3497820936715,1042.91753754765,50.7118941840745,3
4,8.75150870339299,653.57918420936,32.1925963952023,4
5,6.0380785314039,326.087081614988,16.5784986578119,2
6,4.55160271145816,185.767969804107,9.89615690004325,4
7,3.57684080005938,135.892251310371,7.51602244502302,4
8,2.30828759664579,67.2695359278382,4.22793694615922,4
9,1.68442863112321,23.2204383483695,2.10830195510446,5
10,2.13611026697151,13.3062364149823,1.63158432703609,8
11,6.11596335370727,3.80353425232127,1.16809561546309,11
12,24.0067277707407,0.143366526804261,0.977306242831373,34
13,31.8524681874485,0.148569913111661,0.977382106873206,90
14,18.9369872791459,0.129150276854286,0.978691247187188,88
15,12.4759475532478,0.11181278603496,0.980859608666008,71
16,7.10263405355961,0.0946298213808414,0.982937082186813,68
17,3.81326790791517,0.082980373170288,0.984184548644276,75
18,3.21429888913979,0.0814458785305434,0.98424915999891,76
19,2.48963805832661,0.0769715122198141,0.984887373714477,77
20,2.18548096614937,0.074511960641518,0.985269295107965,71
21,2.14400024686155,0.0742787883778617,0.985296447790829,69
22,2.14072551135922,0.0742881394969128,0.985292472337794,67
23,2.09013356903113,0.073678292704107,0.985396571356509,70
24,2.07648377703647,0.0735950372093794,0.985405508663319,66
25,2.07543067367282,0.0736864280790631,0.98538359460854,64
26,2.07647524746007,0.0737343068975739,0.985373241771405,61
27,2.07655240517385,0.073737381016308,0.985372563544821,57
28,2.0765507469622,0.0737374252684001,0.985372554418401,61
29,2.07711902738016,0.0737695659763831,0.985365357837551,56
30,2.07737906654707,0.0737833994816417,0.985362366861787,51
31,2.07748169824898,0.0737858961836816,0.985361842640584,44
32,2.07750111323843,0.0737865610200666,0.985361703818111,43
33,2.07750402418428,0.0737866576578564,0.985361684039975,47
34,2.07750389130283,0.0737866521947883,0.985361684979903,61
35,2.07754197162286,0.0737879338756512,0.985361418941348,30
36,2.07754019659205,0.0737879762685413,0.985361405824205,46
37,2.07754119475795,0.0737880058470996,0.985361399731478,43
38,2.07754105982941,0.0737880031272907,0.985361400198298,63
39,2.07754106153038,0.0737880031427974,0.985361400195689,89
40,2.07754830647555,0.0737882696516393,0.985361346092771,20
41,2.07754832791917,0.0737882545297917,0.985361347876281,33
42,2.07754856599161,0.0737882606872457,0.985361346530651,31
43,2.07754839587219,0.0737882572096043,0.985361347129962,38
44,2.07754838690846,0.0737882570874153,0.985361347147571,46
45,2.07754838591233,0.073788257085995,0.985361347147705,66
46,2.07754838588547,0.0737882570853559,0.985361347147819,74
47,2.07754863427092,0.0737882649408236,0.985361345608806,8
48,2.07754854316442,0.0737882626143359,0.985361346018927,16
49,2.0775485379817,0.073788262347123,0.985361346063695,20
50,2.07754853071477,0.0737882620335031,0.985361346120116,33
51,2.07754853239673,0.0737882620190683,0.985361346122582,46
52,2.07754853195672,0.073788262008297,0.985361346124523,68
53,2.07754853195504,0.0737882620082597,0.985361346124529,101
