1,12.928030870018,1489.91137174285,90.7726835793512,3
2,16.3460312589267,1358.46774915191,81.7329925699427,4
3,19.0667980165975,1061.13720518232,63.7161000531527,8
4,25.6018934069079,596.647581044887,36.013344926855,20
5,23.549930292637,328.468552735363,20.0771486275303,21
6,15.8936013432464,217.856347184061,13.5753053853514,25
7,8.42924373017214,115.453045209602,7.64010178273305,25
8,5.42323203357195,72.5488105280271,5.18261811972779,39
9,3.36980380815384,35.4307599573884,3.06108221383764,29
10,2.1061340192029,19.7682132805195,2.17614483500716,20
11,2.05421423502938,3.873495490834,1.26829861071811,14
12,2.29617291889195,2.27628899974769,1.00831534151003,10
13,2.32421704573774,2.24648009532061,1.00908828345243,9
14,1.3715125413748,1.64773084149035,1.00118512917063,9
15,1.07593866465584,1.14846805455468,1.00060670556645,21
16,0.97487496205026,0.554859265442916,0.999777915095689,24
17,1.02706635023814,0.501410065625637,0.999617340187965,30
18,1.0648648896227,0.506496896015183,0.999551847396162,31
19,1.07538103173975,0.454556638903446,0.999461788486673,33
20,1.06786539886884,0.413611800498656,0.999460304145212,36
21,1.05809743472006,0.369140676122347,0.999426286524255,35
22,1.05173546375096,0.34955095442914,0.999438648335914,42
23,1.04837018352866,0.341520496068202,0.999437450638032,33
24,1.04815636270925,0.340987560326852,0.999438685979272,41
25,1.04173670314205,0.328844937893232,0.999437052245803,23
26,1.04056290788041,0.327062523263227,0.999439819370356,35
27,1.04052790949572,0.327439405108621,0.999439575837947,39
28,1.04052378428523,0.327503293021861,0.999439522313112,38
29,1.04052349366314,0.327508018252746,0.99943952279387,38
30,1.04052349297299,0.327508066811609,0.999439522986005,35
31,1.04039558171912,0.327423832552239,0.999439057224828,29
32,1.04039692096877,0.327455599118772,0.999439432726673,33
33,1.04039677453892,0.327462426374968,0.999439428657611,32
34,1.04039678367385,0.327463433715304,0.999439433124483,30
35,1.04039679270611,0.327463516777921,0.999439434150704,27
36,1.04039679337597,0.32746351987079,0.999439434361585,30
37,1.04039517246575,0.327464132161194,0.999439394185664,19
38,1.04039538146435,0.327464901064651,0.999439430666668,25
39,1.04039538394278,0.327464968881075,0.999439430385831,20
40,1.04039539051546,0.327464989414367,0.999439431622088,25
41,1.040395390835,0.32746498986181,0.999439431644605,30
42,1.04039539084401,0.327464989871183,0.99943943164534,39
43,1.04039532912044,0.327465014793492,0.999439426785959,9
44,1.04039534403526,0.32746507123274,0.999439430751288,20
45,1.04039534706118,0.327465079063481,0.999439431196159,17
46,1.04039534853339,0.327465082940344,0.999439431502355,21
47,1.04039534865835,0.327465083119395,0.999439431514823,24
48,1.04039534867843,0.327465083153925,0.99943943151805,31
49,1.04039534867844,0.32746508315391,0.999439431518048,43
